timestamp,open,high,low,close,volume,time_iso,ohlc,is_closed
1752854400000,117935.7,118589.5,116900.9,118131.8,1,2025-07-18T16:00:00Z,"{'open': 117935.7, 'high': 118589.5, 'low': 116900.9, 'close': 118131.8}",True
1752768000000,118956.7,121078.0,117387.3,117935.7,1,2025-07-17T16:00:00Z,"{'open': 118956.7, 'high': 121078.0, 'low': 117387.3, 'close': 117935.7}",True
1752681600000,119176.2,120157.2,117496.9,118956.7,1,2025-07-16T16:00:00Z,"{'open': 119176.2, 'high': 120157.2, 'low': 117496.9, 'close': 118956.7}",True
1752595200000,116451.3,119874.8,116087.7,119176.2,1,2025-07-15T16:00:00Z,"{'open': 116451.3, 'high': 119874.8, 'low': 116087.7, 'close': 119176.2}",True
1752508800000,119946.8,120612.6,115759.1,116451.3,1,2025-07-14T16:00:00Z,"{'open': 119946.8, 'high': 120612.6, 'low': 115759.1, 'close': 116451.3}",True
1752422400000,118723.2,123316.0,118288.9,119946.8,1,2025-07-13T16:00:00Z,"{'open': 118723.2, 'high': 123316.0, 'low': 118288.9, 'close': 119946.8}",True
1752336000000,117144.5,119463.3,117026.1,118723.2,1,2025-07-12T16:00:00Z,"{'open': 117144.5, 'high': 119463.3, 'low': 117026.1, 'close': 118723.2}",True
1752249600000,116960.4,118245.0,116665.7,117144.5,1,2025-07-11T16:00:00Z,"{'open': 116960.4, 'high': 118245.0, 'low': 116665.7, 'close': 117144.5}",True
1752163200000,111394.7,118963.1,111330.2,116960.4,1,2025-07-10T16:00:00Z,"{'open': 111394.7, 'high': 118963.1, 'low': 111330.2, 'close': 116960.4}",True
1752076800000,109039.5,112050.9,108998.9,111394.7,1,2025-07-09T16:00:00Z,"{'open': 109039.5, 'high': 112050.9, 'low': 108998.9, 'close': 111394.7}",True
1751990400000,108223.7,109753.0,108046.3,109039.5,1,2025-07-08T16:00:00Z,"{'open': 108223.7, 'high': 109753.0, 'low': 108046.3, 'close': 109039.5}",True
1751904000000,108264.9,109195.7,107382.6,108223.6,1,2025-07-07T16:00:00Z,"{'open': 108264.9, 'high': 109195.7, 'low': 107382.6, 'close': 108223.6}",True
1751817600000,108889.7,109698.5,107919.9,108264.9,1,2025-07-06T16:00:00Z,"{'open': 108889.7, 'high': 109698.5, 'low': 107919.9, 'close': 108264.9}",True
1751731200000,108046.1,109134.5,107794.3,108889.7,1,2025-07-05T16:00:00Z,"{'open': 108046.1, 'high': 109134.5, 'low': 107794.3, 'close': 108889.7}",True
1751644800000,107574.6,108414.3,107241.2,108046.1,1,2025-07-04T16:00:00Z,"{'open': 107574.6, 'high': 108414.3, 'low': 107241.2, 'close': 108046.1}",True
1751558400000,109114.8,109998.1,107482.3,107574.6,1,2025-07-03T16:00:00Z,"{'open': 109114.8, 'high': 109998.1, 'low': 107482.3, 'close': 107574.6}",True
1751472000000,108752.0,110544.3,108523.1,109114.8,1,2025-07-02T16:00:00Z,"{'open': 108752.0, 'high': 110544.3, 'low': 108523.1, 'close': 109114.8}",True
1751385600000,105927.9,108794.5,105054.9,108751.7,1,2025-07-01T16:00:00Z,"{'open': 105927.9, 'high': 108794.5, 'low': 105054.9, 'close': 108751.7}",True
1751299200000,107547.3,107800.0,105613.5,105927.9,1,2025-06-30T16:00:00Z,"{'open': 107547.3, 'high': 107800.0, 'low': 105613.5, 'close': 105927.9}",True
1751212800000,107739.9,108782.7,106687.6,107547.3,1,2025-06-29T16:00:00Z,"{'open': 107739.9, 'high': 108782.7, 'low': 106687.6, 'close': 107547.3}",True
1751126400000,107448.9,108530.6,107140.2,107742.0,1,2025-06-28T16:00:00Z,"{'open': 107448.9, 'high': 108530.6, 'low': 107140.2, 'close': 107742.0}",True
1751040000000,107318.6,107689.7,106434.2,107448.9,1,2025-06-27T16:00:00Z,"{'open': 107318.6, 'high': 107689.7, 'low': 106434.2, 'close': 107448.9}",True
1750953600000,107297.3,107991.3,106363.3,107318.6,1,2025-06-26T16:00:00Z,"{'open': 107297.3, 'high': 107991.3, 'low': 106363.3, 'close': 107318.6}",True
1750867200000,107049.3,108278.6,106545.8,107297.3,1,2025-06-25T16:00:00Z,"{'open': 107049.3, 'high': 108278.6, 'low': 106545.8, 'close': 107297.3}",True
1750780800000,105241.0,108134.5,105193.7,107049.3,1,2025-06-24T16:00:00Z,"{'open': 105241.0, 'high': 108134.5, 'low': 105193.7, 'close': 107049.3}",True
1750694400000,101420.6,106072.7,99621.7,105241.0,1,2025-06-23T16:00:00Z,"{'open': 101420.6, 'high': 106072.7, 'low': 99621.7, 'close': 105241.0}",True
1750608000000,98897.9,102619.6,98185.9,101420.6,1,2025-06-22T16:00:00Z,"{'open': 98897.9, 'high': 102619.6, 'low': 98185.9, 'close': 101420.6}",True
1750521600000,103540.6,103626.0,98881.7,98897.9,1,2025-06-21T16:00:00Z,"{'open': 103540.6, 'high': 103626.0, 'low': 98881.7, 'close': 98897.9}",True
1750435200000,104191.1,104235.8,102291.1,103540.6,1,2025-06-20T16:00:00Z,"{'open': 104191.1, 'high': 104235.8, 'low': 102291.1, 'close': 103540.6}",True
1750348800000,104081.1,106502.6,103817.7,104191.2,1,2025-06-19T16:00:00Z,"{'open': 104081.1, 'high': 106502.6, 'low': 103817.7, 'close': 104191.2}",True
1750262400000,104772.6,105207.2,103460.4,104081.2,1,2025-06-18T16:00:00Z,"{'open': 104772.6, 'high': 105207.2, 'low': 103460.4, 'close': 104081.2}",True
1750176000000,104208.2,105525.5,103320.2,104772.6,1,2025-06-17T16:00:00Z,"{'open': 104208.2, 'high': 105525.5, 'low': 103320.2, 'close': 104772.6}",True
1750089600000,107416.7,108964.8,104107.7,104208.2,1,2025-06-16T16:00:00Z,"{'open': 107416.7, 'high': 108964.8, 'low': 104107.7, 'close': 104208.2}",True
1750003200000,105558.2,107786.7,104466.9,107417.0,1,2025-06-15T16:00:00Z,"{'open': 105558.2, 'high': 107786.7, 'low': 104466.9, 'close': 107417.0}",True
1749916800000,104836.6,106126.6,104296.5,105558.2,1,2025-06-14T16:00:00Z,"{'open': 104836.6, 'high': 106126.6, 'low': 104296.5, 'close': 105558.2}",True
1749830400000,105440.7,106204.4,104634.5,104836.6,1,2025-06-13T16:00:00Z,"{'open': 105440.7, 'high': 106204.4, 'low': 104634.5, 'close': 104836.6}",True
1749744000000,106979.1,108420.4,102699.8,105440.8,1,2025-06-12T16:00:00Z,"{'open': 106979.1, 'high': 108420.4, 'low': 102699.8, 'close': 105440.8}",True
1749657600000,109708.6,109800.0,106546.0,106979.1,1,2025-06-11T16:00:00Z,"{'open': 109708.6, 'high': 109800.0, 'low': 106546.0, 'close': 106979.1}",True
1749571200000,109003.9,110385.5,108488.5,109708.6,1,2025-06-10T16:00:00Z,"{'open': 109003.9, 'high': 110385.5, 'low': 108488.5, 'close': 109708.6}",True
1749484800000,107648.8,110660.4,107645.7,109003.9,1,2025-06-09T16:00:00Z,"{'open': 107648.8, 'high': 110660.4, 'low': 107645.7, 'close': 109003.9}",True
1749398400000,105975.9,108042.7,105320.1,107648.8,1,2025-06-08T16:00:00Z,"{'open': 105975.9, 'high': 108042.7, 'low': 105320.1, 'close': 107648.8}",True
1749312000000,105575.0,106140.8,104977.7,105975.9,1,2025-06-07T16:00:00Z,"{'open': 105575.0, 'high': 106140.8, 'low': 104977.7, 'close': 105975.9}",True
1749225600000,105123.1,105806.0,103900.3,105575.2,1,2025-06-06T16:00:00Z,"{'open': 105123.1, 'high': 105806.0, 'low': 103900.3, 'close': 105575.2}",True
