timestamp,open,high,low,close,volume,currency_volume,turnover,trades,time_iso,ohlc,is_closed,funding_rate,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Middle,BB_Lower,BB_Width,BB_Position,ATR,Stoch_K,Stoch_D,Williams_R,CCI,VWAP,Volume_RSI,OBV,Momentum,ROC,RSI_Oversold,RSI_Overbought,MACD_Bullish,MACD_Bearish,BB_Squeeze,BB_Breakout_Upper,BB_Breakout_Lower
1757818020000,115845.5,115889.9,115845.5,115863.5,2258,1.9495,225800,1,2025-09-14T02:47:00Z,"{'open': 115845.5, 'high': 115889.9, 'low': 115845.5, 'close': 115863.5}",True,0.0001,42.65087433260733,-46.34047836667742,-52.17889776854655,5.838419401869132,116019.07126766122,115881.80999999998,115744.54873233875,274.52253532246687,0.433302379061612,26.9146408225099,53.349633251836586,42.59168704156764,-46.650366748163414,-20.28340949085232,115833.28491303683,52.315677687230504,-13610,23.80000000000291,-0.00949302909613418,False,False,False,False,False,False,False
1757818080000,115863.4,115863.4,115853.4,115853.5,765,0.6603,76500,1,2025-09-14T02:48:00Z,"{'open': 115863.4, 'high': 115863.4, 'low': 115853.4, 'close': 115853.5}",True,0.0001,41.18251646408135,-43.067731577306404,-50.35666453029852,7.288932952992113,115995.51064848015,115873.475,115751.43935151986,244.07129696029006,0.4181591598488711,25.713595049473895,56.179138321995985,51.35881627848304,-43.820861678004015,-25.205660173931218,115831.24734047551,46.9076311369972,-14375,-9.5,0.08388305095874252,False,False,False,False,False,False,False
1757818140000,115853.4,115853.4,115830.7,115851.4,897,0.7745,89700,1,2025-09-14T02:49:00Z,"{'open': 115853.4, 'high': 115853.4, 'low': 115830.7, 'close': 115851.4}",True,0.0001,40.86435134613358,-40.18033473005926,-48.321398570250665,8.141063840191407,115969.08670890144,115865.335,115761.58329109858,207.50341780285817,0.43284447963526373,25.505481117368824,71.58671586715867,60.37182914699708,-28.41328413284133,-34.93994577713066,115823.04247581953,47.42510189400268,-15272,7.099999999991269,0.01010016427873785,False,False,False,False,True,False,False
1757818200000,115851.4,115851.4,115851.3,115851.4,283,0.2443,28300,1,2025-09-14T02:50:00Z,"{'open': 115851.4, 'high': 115851.4, 'low': 115851.3, 'close': 115851.4}",True,0.0001,40.864351346133574,-37.46023367047019,-46.14916559029457,8.688931919824384,115945.55104225842,115858.48000000001,115771.4089577416,174.1420845168177,0.4593435439821409,23.690803894699,71.13943028485632,66.30176149133699,-28.860569715143686,-17.95825918138506,115837.5562341998,45.21740974643401,-14989,7.099999999991269,-0.010011824309750153,False,False,False,False,True,False,False
1757818260000,115851.4,115904.0,115851.4,115904.0,1127,0.9731,112700,1,2025-09-14T02:51:00Z,"{'open': 115851.4, 'high': 115904.0, 'low': 115851.4, 'close': 115904.0}",True,0.0001,51.703418180700346,-30.706191715871682,-43.060570815409996,12.354379099538313,115938.82707848132,115856.795,115774.76292151868,164.06415696264594,0.7877228084056737,25.755746473649484,100.0,80.90871538400499,-0.0,63.70438704388553,115846.38428870567,48.749160015036644,-13862,52.80000000000291,0.05153468923373622,False,False,False,False,True,False,False
1757818320000,115903.9,115903.9,115872.3,115880.0,634,0.5478,63400,1,2025-09-14T02:52:00Z,"{'open': 115903.9, 'high': 115903.9, 'low': 115872.3, 'close': 115880.0}",True,0.0001,47.43153028975703,-26.97916520765284,-39.84428969385857,12.86512448620573,115932.13255228667,115854.73500000002,115777.33744771336,154.79510457330616,0.6632157558834177,26.180336011245743,73.5973597359719,81.57893000694274,-26.402640264028093,72.33761036947283,115847.90890814248,46.849223972928264,-14496,53.69999999999709,0.03081722622519804,False,False,False,False,True,False,False
1757818380000,115886.2,115892.9,115886.2,115892.9,442,0.3815,44200,1,2025-09-14T02:53:00Z,"{'open': 115886.2, 'high': 115892.9, 'low': 115886.2, 'close': 115892.9}",True,0.0001,49.83091519075963,-22.72261549087125,-36.41995485326111,13.697339362389862,115923.47670219713,115852.68500000001,115781.89329780289,141.583404394245,0.7840375266581497,25.231740581870632,87.7887788778806,87.12871287128416,-12.211221122119397,100.46937638078269,115849.06348899774,46.09574408039446,-14054,53.09999999999127,0.035994448050600335,False,False,False,False,True,False,False
1757818440000,115892.9,115892.9,115848.1,115860.8,652,0.5628,65200,1,2025-09-14T02:54:00Z,"{'open': 115892.9, 'high': 115892.9, 'low': 115848.1, 'close': 115860.8}",True,0.0001,44.4001722394476,-21.689448442222783,-33.473853571053446,11.784405128830663,115909.49504548429,115849.03499999999,115788.57495451569,120.9200909686042,0.5972956595200433,26.62947339745047,52.47524752475263,71.28712871286838,-47.52475247524737,58.47953216369937,115850.15660486944,47.09792181121792,-14706,38.10000000000582,0.029785981249508965,False,False,False,False,True,False,False
1757818500000,115854.2,115895.5,115854.2,115859.4,605,0.5225,60500,1,2025-09-14T02:55:00Z,"{'open': 115854.2, 'high': 115895.5, 'low': 115854.2, 'close': 115859.4}",True,0.0001,44.17405413845167,-20.74449478938186,-30.927981814719132,10.183487025337271,115907.81931810126,115848.27999999998,115788.74068189871,119.07863620255375,0.5933836694358398,27.677368154775646,50.93509350934139,63.73303997065821,-49.06490649065861,74.94861426637505,115851.01082597498,46.887812686965155,-15311,43.89999999999418,0.016919918715321735,False,False,False,False,True,False,False
1757818560000,115859.4,115865.0,115859.4,115865.0,506,0.4368,50600,1,2025-09-14T02:56:00Z,"{'open': 115859.4, 'high': 115865.0, 'low': 115859.4, 'close': 115865.0}",True,0.0001,45.37246828550813,-19.321018340124283,-28.606589119800162,9.28557077967588,115896.07172328843,115853.71,115811.34827671158,84.72344657685608,0.6332570906419863,26.1004132865778,57.09570957095435,53.50201686834945,-42.90429042904565,44.2167630432543,115852.15411590991,46.41807830951905,-14805,19.5,0.03652133821781301,False,False,False,False,True,False,False
1757818620000,115865.5,115865.5,115865.5,115865.5,458,0.3953,45800,1,2025-09-14T02:57:00Z,"{'open': 115865.5, 'high': 115865.5, 'low': 115865.5, 'close': 115865.5}",True,0.0001,45.48499446096933,-17.945690428707167,-26.474409381581566,8.5287189528744,115897.14740798631,115855.0,115812.85259201369,84.29481597262202,0.6245628201313148,24.271812337536527,57.64576457645494,55.225522552250226,-42.35423542354506,45.76580296621136,115854.99086132577,46.1765297844383,-14347,2.0,0.04317211426795205,False,False,False,False,True,False,False
1757818680000,115865.5,115865.5,115858.1,115858.2,1746,1.5067,174600,1,2025-09-14T02:58:00Z,"{'open': 115865.5, 'high': 115865.5, 'low': 115858.1, 'close': 115858.2}",True,0.0001,44.05805725272096,-17.245981205473072,-24.62872374635987,7.382742540886799,115896.77692040075,115854.75999999998,115812.74307959921,84.03384080153774,0.5409358892465848,23.06668288485493,49.61496149614319,54.78547854785083,-50.38503850385681,22.99728270217722,115858.0313692398,53.212251999316294,-16093,4.69999999999709,0.010962877280513348,False,False,False,False,True,False,False
1757818740000,115858.2,115858.2,115858.2,115858.2,0,0.0,0,1,2025-09-14T02:59:00Z,"{'open': 115858.2, 'high': 115858.2, 'low': 115858.2, 'close': 115858.2}",True,0.0001,44.05805725272096,-16.50124057524954,-23.003227112137804,6.501986536888264,115897.21591354323,115855.455,115813.69408645677,83.52182708645705,0.5328656603399478,21.419062678793864,49.61496149614319,52.2918958562471,-50.38503850385681,11.578305911031878,115860.99094705327,44.6849552562678,-16093,6.80000000000291,-0.00457434826326057,False,False,False,False,True,False,False
1757818800000,115865.5,115875.5,115865.5,115873.0,1112,0.9597,111200,1,2025-09-14T03:00:00Z,"{'open': 115865.5, 'high': 115875.5, 'low': 115865.5, 'close': 115873.0}",True,0.0001,47.90108580084389,-14.549079220218118,-21.312397533753867,6.763318313535748,115898.99006650786,115856.89000000001,115814.78993349217,84.2001330156927,0.6913298640155776,21.12484391602308,57.708049113234964,52.31265736850711,-42.291950886765036,60.64327241953715,115867.30086779858,50.162673675547616,-14981,21.60000000000582,0.01683160198008692,False,False,False,False,True,False,False
1757818860000,115869.1,115875.4,115769.3,115769.3,28001,24.177,2800100,1,2025-09-14T03:01:00Z,"{'open': 115869.1, 'high': 115875.4, 'low': 115769.3, 'close': 115769.3}",True,0.0001,31.54775430271374,-21.126171272902866,-21.27515228158367,0.14898100868080277,115909.65681407557,115852.795,115795.93318592443,113.7236281511432,-0.2341921934554109,27.194497922020812,0.0,35.77433686979271,-100.0,-178.11618523943096,115820.2513269582,86.07413697976929,-42982,-134.6999999999971,-0.0708666446844762,False,False,False,False,True,False,True
1757818920000,115769.4,115814.3,115760.5,115814.2,1190,1.0277,119000,1,2025-09-14T03:02:00Z,"{'open': 115769.4, 'high': 115814.3, 'low': 115760.5, 'close': 115814.2}",True,0.0001,40.94815977238321,-22.456643151512253,-21.51145045556939,-0.9451926959428647,115910.40786323772,115852.19000000002,115793.97213676231,116.43572647540714,0.17372557246813922,29.094890927590964,37.42160278745442,31.70988396689646,-62.57839721254558,-180.6013465210709,115818.75352738604,48.52660869678441,-41792,-65.80000000000291,-0.0321100996621509,False,False,False,True,True,False,False
1757818980000,115805.1,115805.1,115797.6,115797.6,44,0.0384,4400,1,2025-09-14T03:03:00Z,"{'open': 115805.1, 'high': 115805.1, 'low': 115797.6, 'close': 115797.6}",True,0.0001,38.825305426079034,-24.567336011954467,-22.122627566846404,-2.4447084451080627,115912.82410251141,115850.07999999999,115787.33589748856,125.48820502284798,0.08179336463991817,28.2023987184767,25.85365853658942,21.09175377468128,-74.14634146341058,-147.6726220268374,115818.08740398551,47.571372768955364,-41836,-95.29999999998836,-0.09180011043621805,False,False,False,False,True,False,False
